time,jobId,taskId,event,cntrId
33.134217727999996,job4,m98,finish,930
33.134217727999996,job4,m117,finish,913
33.134217727999996,job4,m54,finish,787
33.134217727999996,job4,m61,finish,689
33.134217727999996,job4,m70,finish,800
33.134217727999996,job4,m68,finish,690
33.134217727999996,job4,m82,finish,673
33.134217727999996,job4,m100,finish,642
33.134217727999996,job4,m111,finish,817
33.134217727999996,job4,m118,finish,931
33.134217727999996,job4,m116,finish,898
33.134217727999996,job4,m74,finish,788
33.134217727999996,job4,m81,finish,946
33.134217727999996,job4,m104,finish,704
33.134217727999996,job4,m86,finish,851
33.134217727999996,job4,m88,finish,789
33.134217727999996,job4,m101,finish,657
33.134217727999996,job4,m131,finish,818
33.134217727999996,job4,m90,finish,790
33.134217727999996,job4,m110,finish,801
33.134217727999996,job4,m94,finish,791
33.134217727999996,job4,m102,finish,674
33.134217727999996,job4,m124,finish,705
33.134217727999996,job4,m106,finish,737
33.134217727999996,job4,m105,finish,792
33.134217727999996,job4,m130,finish,802
33.134217727999996,job4,m138,finish,932
33.134217727999996,job4,m121,finish,658
33.134217727999996,job4,m108,finish,768
33.134217727999996,job4,m128,finish,769
33.134217727999996,job4,m148,finish,770
33.134217727999996,job4,m132,finish,835
33.134217727999996,job4,m120,finish,643
33.134217727999996,job4,m114,finish,691
33.134217727999996,job4,m122,finish,771
33.134217727999996,job4,m125,finish,793
33.134217727999996,job4,m151,finish,819
33.134217727999996,job4,m126,finish,738
33.134217727999996,job4,m134,finish,820
33.134217727999996,job4,m147,finish,756
33.134217727999996,job4,m140,finish,644
33.134217727999996,job4,m136,finish,772
33.134217727999996,job4,m137,finish,821
33.134217727999996,job4,m146,finish,739
33.134217727999996,job4,m141,finish,645
33.134217727999996,job4,m145,finish,722
33.134217727999996,job4,m142,finish,675
33.134217727999996,job4,m144,finish,706
33.134217727999996,job4,m150,finish,773
33.134217727999996,job4,m152,finish,692
33.134217727999996,job4,m154,finish,852
34.148635130060001,job4,r0,start,0
34.148635130060001,job4,r1,start,305
34.148635130060001,job4,r2,start,32
34.148635130060001,job4,r3,start,256
34.148635130060001,job4,r4,start,16
34.148635130060001,job4,r5,start,306
34.148635130060001,job4,r6,start,240
34.148635130060001,job4,r7,start,64
34.148635130060001,job4,r8,start,192
34.148635130060001,job4,r9,start,241
34.148635130060001,job4,r10,start,112
34.148635130060001,job4,r11,start,176
34.148635130060001,job4,r12,start,113
34.148635130060001,job4,r13,start,272
34.148635130060001,job4,r14,start,288
34.148635130060001,job4,r15,start,1
34.148635130060001,job4,r16,start,242
34.148635130060001,job4,r17,start,80
34.148635130060001,job4,r18,start,48
34.148635130060001,job4,r19,start,243
34.763395236310004,job4,r0,execute
34.763395236310004,job4,r1,execute
34.763395236310004,job4,r2,execute
34.763395236310004,job4,r3,execute
34.763395236310004,job4,r4,execute
34.763395236310004,job4,r5,execute
34.763395236310004,job4,r6,execute
34.763395236310004,job4,r7,execute
34.763395236310004,job4,r8,execute
34.763395236310004,job4,r9,execute
34.763395236310004,job4,r10,execute
34.763395236310004,job4,r11,execute
34.763395236310004,job4,r12,execute
34.763395236310004,job4,r13,execute
34.763395236310004,job4,r14,execute
34.763395236310004,job4,r15,execute
34.763395236310004,job4,r16,execute
34.763395236310004,job4,r17,execute
34.763395236310004,job4,r18,execute
34.763395236310004,job4,r19,execute
40,job5,am,start,1056
41,job6,am,start,224
41.00964501352689,job5,m0,start,752
41.14499999999481,job5,m0,execute
42.00964501352689,job6,m1,start,754
42.00964501352689,job6,m2,start,755
42.00964501352689,job6,m3,start,756
42.01705741248434,job6,m0,start,464
42.143862741526895,job6,m1,execute
42.143862741526895,job6,m2,execute
42.143862741526895,job6,m3,execute
42.151275140484344,job6,m0,execute
44,job7,am,start,448
45,job7,m11,start,177
45,job7,m5,start,81
45,job7,m31,start,178
45,job7,m18,start,289
45,job7,m10,start,160
45,job7,m0,start,2
45,job7,m15,start,244
45,job7,m2,start,33
45,job7,m4,start,65
45,job7,m9,start,144
45,job7,m30,start,161
45,job7,m22,start,34
45,job7,m42,start,35
45,job7,m19,start,307
45,job7,m17,start,273
45,job7,m1,start,17
45,job7,m20,start,3
45,job7,m40,start,4
45,job7,m35,start,245
45,job7,m38,start,290
45,job7,m58,start,291
45,job7,m55,start,246
45,job7,m6,start,96
45,job7,m51,start,179
45,job7,m8,start,128
45,job7,m21,start,18
45,job7,m71,start,180
45,job7,m12,start,193
45,job7,m25,start,82
45,job7,m45,start,83
45,job7,m39,start,308
45,job7,m78,start,292
45,job7,m29,start,145
45,job7,m62,start,36
45,job7,m37,start,274
45,job7,m14,start,225
45,job7,m13,start,208
45,job7,m75,start,247
45,job7,m26,start,97
45,job7,m82,start,37
45,job7,m3,start,49
45,job7,m91,start,181
45,job7,m46,start,98
45,job7,m33,start,209
45,job7,m28,start,129
45,job7,m111,start,182
